2714,551,76,11,1,0,0,0,0,0
frame_1579,540,0,830,240,droplet
frame_1599,384,0,674,240,droplet
frame_1620,549,0,841,240,droplet
frame_1640,557,0,847,240,droplet
frame_1653,557,0,959,240,droplet
frame_1659,267,0,628,240,droplet
frame_1666,274,0,633,240,droplet
frame_1666,283.9166666666667,94,323.9166666666667,134,cell
frame_1673,226,0,587,240,droplet
frame_1680,223,0,581,240,droplet
frame_1688,519,0,879,240,droplet
frame_1688,664.0,105,704.0,145,cell
frame_1694,227,0,587,240,droplet
frame_1694,370.5,76,410.5,116,cell
frame_1701,233,0,590,240,droplet
frame_1709,505,0,865,240,droplet
frame_1709,692.0,95,732.0,135,cell
frame_1715,207,0,565,240,droplet
frame_1715,319.7583333333333,61,359.7583333333333,101,cell
frame_1715,333.18333333333334,145,373.18333333333334,185,cell
frame_1723,506,0,865,240,droplet
frame_1723,610.1541666666667,90,650.1541666666667,130,cell
frame_1730,450,0,807,240,droplet
frame_1730,532.6375,10,572.6375,50,cell
frame_1730,711.1375,82,751.1375,122,cell
frame_1737,407,0,764,240,droplet
frame_1744,411,0,769,240,droplet
frame_1751,414,0,775,240,droplet
frame_1758,424,0,785,240,droplet
frame_1765,388,0,748,240,droplet
frame_1772,395,0,753,240,droplet
frame_1779,377,0,735,240,droplet
frame_1786,337,0,695,240,droplet
frame_1793,299,0,657,240,droplet
frame_1800,364,0,722,240,droplet
frame_1807,374,0,732,240,droplet
frame_1814,337,0,696,240,droplet
frame_1821,303,0,662,240,droplet
frame_1828,299,0,656,240,droplet
frame_1835,261,0,621,240,droplet
frame_1842,248,0,608,240,droplet
frame_1849,284,0,644,240,droplet
frame_1849,546.0,101,586.0,141,cell
frame_1856,298,0,656,240,droplet
frame_1863,301,0,659,240,droplet
frame_1870,273,0,633,240,droplet
frame_1877,279,0,634,240,droplet
frame_1884,250,0,607,240,droplet
frame_1884,451.63750000000005,9,491.63750000000005,49,cell
frame_1892,521,0,872,240,droplet
frame_1899,425,0,786,240,droplet
frame_1899,614.0791666666667,24,654.0791666666667,64,cell
frame_1906,445,0,801,240,droplet
frame_1913,473,0,834,240,droplet
frame_1920,469,0,830,240,droplet
frame_1927,436,0,795,240,droplet
frame_1934,426,0,788,240,droplet
frame_1941,458,0,820,240,droplet
frame_1948,449,0,810,240,droplet
frame_1955,454,0,817,240,droplet
frame_1955,644.2375,103,684.2375,143,cell
frame_1962,512,0,868,240,droplet
frame_1962,578.0333333333333,27,618.0333333333333,67,cell
frame_1968,260,0,621,240,droplet
frame_1975,299,0,657,240,droplet
frame_1982,252,0,639,240,droplet
frame_1989,247,0,609,240,droplet
frame_1996,282,0,644,240,droplet
frame_2003,274,0,637,240,droplet
frame_2010,259,0,618,240,droplet
frame_2010,411.02083333333337,107,451.02083333333337,147,cell
frame_2017,279,0,636,240,droplet
frame_2024,260,0,621,240,droplet
frame_2031,240,0,600,240,droplet
frame_2038,207,0,564,240,droplet
frame_2045,214,0,573,240,droplet
frame_2052,221,0,581,240,droplet
frame_2059,236,0,595,240,droplet
frame_2067,470,0,828,240,droplet
frame_2067,582.7583333333333,196,622.7583333333333,236,cell
frame_2074,407,0,765,240,droplet
frame_2081,424,0,781,240,droplet
frame_2088,421,0,779,240,droplet
frame_2088,511.3833333333333,74,551.3833333333333,114,cell
frame_2095,416,0,775,240,droplet
frame_2102,416,0,777,240,droplet
frame_2109,469,0,833,240,droplet
frame_2109,591.5666666666666,176,631.5666666666666,216,cell
frame_2116,502,0,855,240,droplet
frame_2116,705.5666666666666,34,745.5666666666666,74,cell
frame_2123,478,0,839,240,droplet
frame_2123,679.1125,122,719.1125,162,cell
frame_2130,404,0,764,240,droplet
frame_2130,595.5,38,635.5,78,cell
frame_2130,706.5,143,746.5,183,cell
frame_2137,392,0,753,240,droplet
frame_2137,460.74583333333334,50,500.74583333333334,90,cell
frame_2144,423,0,784,240,droplet
frame_2144,487.23333333333335,180,527.2333333333333,220,cell
frame_2151,393,0,754,240,droplet
frame_2158,366,0,727,240,droplet
frame_2165,347,0,707,240,droplet
frame_2172,328,0,685,240,droplet
frame_2172,389.8125,158,429.8125,198,cell
frame_2179,262,0,620,240,droplet
frame_2179,526.9083333333333,56,566.9083333333333,96,cell
frame_2186,245,0,603,240,droplet
frame_2193,257,0,619,240,droplet
frame_2193,445.15,97,485.15,137,cell
frame_2200,277,0,638,240,droplet
frame_2207,265,0,627,240,droplet
frame_2214,269,0,630,240,droplet
frame_2214,516.7416666666667,167,556.7416666666667,207,cell
frame_2221,290,0,650,240,droplet
frame_2228,294,0,648,240,droplet
frame_2235,238,0,596,240,droplet
frame_2242,208,0,568,240,droplet
frame_2242,501.5,93,541.5,133,cell
frame_2250,472,0,836,240,droplet
frame_2257,442,0,804,240,droplet
frame_2264,389,0,752,240,droplet
frame_2271,369,0,730,240,droplet
frame_2278,338,0,699,240,droplet
frame_2285,282,0,638,240,droplet
frame_2293,449,0,799,240,droplet
frame_2300,352,0,710,240,droplet
frame_2307,272,0,633,240,droplet
frame_2315,509,0,867,240,droplet
frame_2315,617.2833333333333,98,657.2833333333333,138,cell
frame_2322,442,0,804,240,droplet
frame_2329,352,0,715,240,droplet
frame_2336,310,0,672,240,droplet
frame_2336,520.775,6,560.775,46,cell
frame_2343,230,0,606,240,droplet
frame_2343,347.8666666666667,70,387.8666666666667,110,cell
frame_2351,418,0,775,240,droplet
frame_2359,508,0,865,240,droplet
frame_2366,395,0,753,240,droplet
frame_2373,274,0,635,240,droplet
frame_2381,501,0,856,240,droplet
frame_2381,738.375,89,778.375,129,cell
frame_2388,449,0,811,240,droplet
frame_2395,417,0,779,240,droplet
frame_2395,516.1583333333333,36,556.1583333333333,76,cell
frame_2402,396,0,758,240,droplet
frame_2409,338,0,697,240,droplet
frame_2416,290,0,650,240,droplet
frame_2423,237,0,593,240,droplet
frame_2423,512.1833333333334,142,552.1833333333334,182,cell
frame_2431,426,0,780,240,droplet
frame_2438,345,0,703,240,droplet
frame_2445,309,0,667,240,droplet
frame_2452,272,0,633,240,droplet
frame_2459,292,0,653,240,droplet
frame_2459,392.3333333333333,101,432.3333333333333,141,cell
frame_2459,414.8958333333333,104,454.8958333333333,144,cell
frame_2466,257,0,618,240,droplet
frame_2473,267,0,628,240,droplet
frame_2480,263,0,623,240,droplet
frame_2487,263,0,622,240,droplet
frame_2494,296,0,656,240,droplet
frame_2501,320,0,681,240,droplet
frame_2508,322,0,681,240,droplet
frame_2535,675,0,965,240,droplet
frame_2555,471,0,765,240,droplet
frame_2555,517.15,33,557.15,73,cell
frame_2575,460,0,749,240,droplet
frame_2596,609,0,899,240,droplet
frame_2616,516,0,805,240,droplet
frame_2636,376,0,668,240,droplet
frame_2656,386,0,673,240,droplet
frame_2677,503,0,795,240,droplet
frame_2697,503,0,792,240,droplet
frame_2718,577,0,867,240,droplet
frame_2738,531,0,821,240,droplet
frame_2738,560.5416666666666,102,600.5416666666666,142,cell
frame_2759,672,0,962,240,droplet
frame_2779,689,0,979,240,droplet
frame_2799,400,0,689,240,droplet
frame_2799,575.075,127,615.075,167,cell
frame_2821,661,0,949,240,droplet
frame_2841,540,0,830,240,droplet
frame_2861,384,0,674,240,droplet
frame_2882,549,0,841,240,droplet
frame_2902,557,0,847,240,droplet
frame_2918,736,0,1019,240,droplet
frame_2923,581,0,864,240,droplet
frame_2929,1080,0,1338,240,droplet
frame_2929,1209.425,177,1249.425,217,cell
frame_2934,899,0,1179,240,droplet
frame_2934,1066.8333333333333,107,1106.8333333333333,147,cell
frame_2939,680,0,964,240,droplet
frame_2945,1164,0,1447,240,droplet
frame_2950,958,0,1238,240,droplet
frame_2950,991.6666666666666,138,1031.6666666666667,178,cell
frame_2955,800,0,1083,240,droplet
frame_2960,732,0,1014,240,droplet
frame_2966,1115,0,1387,240,droplet
frame_2971,877,0,1158,240,droplet
frame_2976,672,0,955,240,droplet
frame_2982,1130,0,1407,240,droplet
frame_2987,983,0,1263,240,droplet
frame_2987,1077.3333333333333,48,1117.3333333333333,88,cell
frame_2992,756,0,1040,240,droplet
frame_2992,778.6,46,818.6,86,cell
frame_2997,605,0,890,240,droplet
frame_3003,1026,0,1305,240,droplet
frame_3003,1109.4625,189,1149.4625,229,cell
frame_3008,889,0,1168,240,droplet
frame_3013,790,0,1073,240,droplet
frame_3019,1103,0,1367,240,droplet
frame_3024,780,0,1062,240,droplet
frame_3024,862.225,103,902.225,143,cell
frame_3030,1052,0,1330,240,droplet
frame_3035,707,0,988,240,droplet
frame_3041,1069,0,1345,240,droplet
frame_3041,1204.25,0,1244.25,40,cell
frame_3041,1228.4,14,1268.4,54,cell
frame_3046,809,0,1091,240,droplet
frame_3051,675,0,958,240,droplet
frame_3057,1103,0,1380,240,droplet
frame_3062,982,0,1262,240,droplet
frame_3067,880,0,1160,240,droplet
frame_3072,685,0,970,240,droplet
frame_3078,1116,0,1393,240,droplet
frame_3078,1191.7958333333333,168,1231.7958333333333,208,cell
frame_3083,927,0,1208,240,droplet
frame_3088,810,0,1092,240,droplet
frame_3093,707,0,990,240,droplet
frame_3099,1144,0,1423,240,droplet
frame_3104,968,0,1250,240,droplet
frame_3109,811,0,1095,240,droplet
frame_3114,703,0,986,240,droplet
frame_3120,1086,0,1364,240,droplet
frame_3120,1238.5916666666667,37,1278.5916666666667,77,cell
frame_3125,771,0,1053,240,droplet
frame_3131,1107,0,1368,240,droplet
frame_3136,772,0,1052,240,droplet
frame_3142,1087,0,1363,240,droplet
frame_3147,798,0,1079,240,droplet
frame_3147,987.5791666666667,28,1027.5791666666667,68,cell
frame_3153,1103,0,1368,240,droplet
frame_3158,813,0,1094,240,droplet
frame_3163,633,0,916,240,droplet
frame_3169,1088,0,1364,240,droplet
frame_3174,990,0,1270,240,droplet
frame_3179,848,0,1131,240,droplet
frame_3184,737,0,1017,240,droplet
frame_3190,1157,0,1423,240,droplet
frame_3195,923,0,1202,240,droplet
frame_3200,605,0,887,240,droplet
frame_3206,851,0,1131,240,droplet
frame_3212,1099,0,1377,240,droplet
frame_3217,706,0,989,240,droplet
frame_3223,1127,0,1406,240,droplet
frame_3228,936,0,1215,240,droplet
frame_3233,678,0,963,240,droplet
frame_3239,1081,0,1359,240,droplet
frame_3244,768,0,1050,240,droplet
frame_3250,1099,0,1374,240,droplet
frame_3255,912,0,1192,240,droplet
frame_3260,664,0,947,240,droplet
frame_3266,1177,0,1439,240,droplet
frame_3271,1035,0,1314,240,droplet
frame_3276,929,0,1207,240,droplet
frame_3281,767,0,1049,240,droplet
frame_3281,882.125,66,922.125,106,cell
frame_3281,905.625,62,945.625,102,cell
frame_3286,614,0,897,240,droplet
frame_3286,665.9291666666667,59,705.9291666666667,99,cell
frame_3292,1062,0,1333,240,droplet
frame_3297,860,0,1154,240,droplet
frame_3302,701,0,985,240,droplet
frame_3308,1151,0,1417,240,droplet
frame_3308,1321.6333333333332,3,1361.6333333333332,43,cell
frame_3313,982,0,1263,240,droplet
frame_3318,848,0,1129,240,droplet
frame_3318,1011.8208333333333,108,1051.8208333333332,148,cell
frame_3324,1141,0,1408,240,droplet
frame_3329,847,0,1130,240,droplet
frame_3334,576,0,859,240,droplet
frame_3340,995,0,1275,240,droplet
frame_3345,862,0,1145,240,droplet
frame_3350,665,0,950,240,droplet
frame_3356,1109,0,1373,240,droplet
frame_3361,928,0,1206,240,droplet
frame_3366,775,0,1058,240,droplet
frame_3371,606,0,890,240,droplet
frame_3377,992,0,1274,240,droplet
frame_3382,800,0,1082,240,droplet
frame_3382,922.175,21,962.175,61,cell
frame_3387,634,0,915,240,droplet
frame_3393,945,0,1224,240,droplet
frame_3398,665,0,949,240,droplet
frame_3404,998,0,1278,240,droplet
frame_3404,1164.6666666666667,156,1204.6666666666667,196,cell
frame_3409,762,0,1046,240,droplet
frame_3415,1178,0,1460,240,droplet
frame_3420,1058,0,1326,240,droplet
frame_3425,945,0,1224,240,droplet
frame_3430,750,0,1035,240,droplet
frame_3436,1183,0,1444,240,droplet
frame_3441,1009,0,1290,240,droplet
frame_3446,893,0,1172,240,droplet
frame_3446,1035.75,127,1075.75,167,cell
frame_3451,744,0,1025,240,droplet
frame_3457,1077,0,1348,240,droplet
frame_3462,789,0,1071,240,droplet
frame_3468,1086,0,1364,240,droplet
frame_3473,799,0,1082,240,droplet
frame_3478,633,0,918,240,droplet
frame_3478,734.125,121,774.125,161,cell
frame_3484,1036,0,1316,240,droplet
frame_3489,893,0,1172,240,droplet
frame_3494,763,0,1046,240,droplet
frame_3499,606,0,889,240,droplet
frame_3505,987,0,1266,240,droplet
frame_3510,676,0,959,240,droplet
frame_3510,795.1416666666667,176,835.1416666666667,216,cell
frame_3516,1110,0,1390,240,droplet
frame_3521,825,0,1109,240,droplet
frame_3526,606,0,889,240,droplet
frame_3532,1051,0,1331,240,droplet
frame_3537,783,0,1065,240,droplet
frame_3543,1181,0,1463,240,droplet
frame_3548,1059,0,1324,240,droplet
frame_3553,903,0,1184,240,droplet
frame_3553,1005.9375,188,1045.9375,228,cell
frame_3558,735,0,1018,240,droplet
frame_3558,942.5791666666667,149,982.5791666666667,189,cell
frame_3564,1152,0,1431,240,droplet
frame_3569,959,0,1239,240,droplet
frame_3574,705,0,987,240,droplet
frame_3574,734.35,85,774.35,125,cell
frame_3574,760.2,108,800.2,148,cell
frame_3580,1116,0,1396,240,droplet
frame_3585,870,0,1150,240,droplet
frame_3591,1187,0,1460,240,droplet
frame_3596,984,0,1263,240,droplet
frame_3596,1176.7375,132,1216.7375,172,cell
frame_3601,708,0,990,240,droplet
frame_3607,1097,0,1377,240,droplet
frame_3612,879,0,1159,240,droplet
frame_3617,680,0,963,240,droplet
frame_3623,1142,0,1410,240,droplet
frame_3628,947,0,1228,240,droplet
frame_3633,751,0,1034,240,droplet
frame_3638,579,0,862,240,droplet
frame_3638,669.8416666666667,164,709.8416666666667,204,cell
frame_3644,994,0,1276,240,droplet
frame_3644,1066.825,85,1106.825,125,cell
frame_3649,664,0,947,240,droplet
frame_3655,888,0,1167,240,droplet
frame_3655,985.4125,40,1025.4125,80,cell
frame_3660,652,0,936,240,droplet
frame_3666,1070,0,1348,240,droplet
frame_3666,1085.9083333333333,75,1125.9083333333333,115,cell
frame_3671,789,0,1071,240,droplet
frame_3676,604,0,886,240,droplet
frame_3682,864,0,1145,240,droplet
frame_3687,620,0,902,240,droplet
frame_3693,962,0,1243,240,droplet
frame_3698,682,0,966,240,droplet
frame_3704,1163,0,1440,240,droplet
frame_3704,1391.1458333333333,146,1431.1458333333335,186,cell
frame_3709,909,0,1187,240,droplet
frame_3714,701,0,984,240,droplet
frame_3720,1138,0,1411,240,droplet
frame_3725,907,0,1187,240,droplet
frame_3730,675,0,959,240,droplet
frame_3736,1029,0,1309,240,droplet
frame_3741,830,0,1113,240,droplet
frame_3746,632,0,916,240,droplet
frame_3746,787.1333333333333,92,827.1333333333333,132,cell
frame_3752,947,0,1228,240,droplet
frame_3757,709,0,991,240,droplet
frame_3763,1101,0,1374,240,droplet
frame_3768,850,0,1131,240,droplet
frame_3773,719,0,1001,240,droplet
frame_3773,899.925,113,939.925,153,cell
frame_3779,1152,0,1414,240,droplet
frame_3802,675,0,965,240,droplet
frame_3822,471,0,765,240,droplet
frame_3822,517.15,33,557.15,73,cell
frame_3842,460,0,749,240,droplet
frame_3863,609,0,899,240,droplet
frame_3883,516,0,805,240,droplet
frame_3903,376,0,668,240,droplet
frame_3923,386,0,673,240,droplet
frame_3944,503,0,795,240,droplet
frame_3964,503,0,792,240,droplet
frame_3985,577,0,867,240,droplet
frame_4005,531,0,821,240,droplet
frame_4005,560.5416666666666,102,600.5416666666666,142,cell
frame_4026,672,0,962,240,droplet
frame_4046,689,0,979,240,droplet
frame_4066,400,0,689,240,droplet
frame_4066,575.075,127,615.075,167,cell
frame_4088,661,0,949,240,droplet
frame_4108,540,0,830,240,droplet
frame_4128,384,0,674,240,droplet
frame_4149,549,0,841,240,droplet
frame_4169,557,0,847,240,droplet
frame_4184,995,0,1306,240,droplet
frame_4184,1135.6833333333334,191,1175.6833333333334,231,cell
frame_4189,780,0,1064,240,droplet
frame_4189,849.9333333333333,22,889.9333333333333,62,cell
frame_4189,1008.5,72,1048.5,112,cell
frame_4195,1200,0,1453,240,droplet
frame_4200,1006,0,1284,240,droplet
frame_4205,736,0,1017,240,droplet
frame_4211,1074,0,1344,240,droplet
frame_4216,724,0,1004,240,droplet
frame_4222,1032,0,1308,240,droplet
frame_4227,732,0,1014,240,droplet
frame_4233,1072,0,1343,240,droplet
frame_4238,907,0,1185,240,droplet
frame_4243,651,0,933,240,droplet
frame_4243,762.6,23,802.6,63,cell
frame_4249,1095,0,1370,240,droplet
frame_4254,854,0,1136,240,droplet
frame_4259,677,0,961,240,droplet
frame_4259,738.65,149,778.65,189,cell
frame_4259,845.15,89,885.15,129,cell
frame_4265,1081,0,1356,240,droplet
frame_4270,880,0,1160,240,droplet
frame_4270,982.5,165,1022.5,205,cell
frame_4275,652,0,936,240,droplet
frame_4275,839.0833333333333,161,879.0833333333333,201,cell
frame_4281,1100,0,1377,240,droplet
frame_4281,1335.0708333333332,50,1375.0708333333332,90,cell
frame_4286,868,0,1149,240,droplet
frame_4291,589,0,874,240,droplet
frame_4297,973,0,1252,240,droplet
frame_4302,752,0,1034,240,droplet
frame_4308,1149,0,1431,240,droplet
frame_4308,1315.825,105,1355.825,145,cell
frame_4313,908,0,1188,240,droplet
frame_4313,1016.3333333333333,33,1056.3333333333333,73,cell
frame_4318,657,0,939,240,droplet
frame_4324,1008,0,1282,240,droplet
frame_4329,806,0,1090,240,droplet
frame_4329,842.8,95,882.8,135,cell
frame_4334,631,0,913,240,droplet
frame_4334,638.025,129,678.025,169,cell
frame_4340,954,0,1234,240,droplet
frame_4345,744,0,1026,240,droplet
frame_4351,1134,0,1410,240,droplet
frame_4356,870,0,1150,240,droplet
frame_4356,896.6666666666666,122,936.6666666666666,162,cell
frame_4361,710,0,991,240,droplet
frame_4367,1116,0,1384,240,droplet
frame_4372,926,0,1205,240,droplet
frame_4377,705,0,987,240,droplet
frame_4383,1044,0,1321,240,droplet
frame_4388,798,0,1080,240,droplet
frame_4393,605,0,887,240,droplet
frame_4399,1009,0,1289,240,droplet
frame_4404,755,0,1036,240,droplet
frame_4410,1168,0,1429,240,droplet
frame_4410,1360.0625,27,1400.0625,67,cell
frame_4415,964,0,1243,240,droplet
frame_4415,1030.025,17,1070.025,57,cell
frame_4420,692,0,974,240,droplet
frame_4426,1091,0,1353,240,droplet
frame_4431,851,0,1133,240,droplet
frame_4436,656,0,940,240,droplet
frame_4442,1097,0,1363,240,droplet
frame_4447,897,0,1177,240,droplet
frame_4452,721,0,1004,240,droplet
frame_4458,1142,0,1422,240,droplet
frame_4458,1172.1666666666667,62,1212.1666666666667,102,cell
frame_4463,974,0,1254,240,droplet
frame_4463,1061.3333333333333,112,1101.3333333333333,152,cell
frame_4468,817,0,1101,240,droplet
frame_4474,1180,0,1460,240,droplet
frame_4474,1213.6666666666667,35,1253.6666666666667,75,cell
frame_4479,947,0,1226,240,droplet
frame_4484,700,0,981,240,droplet
frame_4490,1106,0,1385,240,droplet
frame_4495,819,0,1103,240,droplet
frame_4500,608,0,890,240,droplet
frame_4506,1031,0,1310,240,droplet
frame_4511,736,0,1018,240,droplet
frame_4517,1094,0,1374,240,droplet
frame_4522,867,0,1147,240,droplet
frame_4522,1040.6666666666667,10,1080.6666666666667,50,cell
frame_4528,1160,0,1434,240,droplet
frame_4533,795,0,1076,240,droplet
frame_4539,1072,0,1348,240,droplet
frame_4544,782,0,1066,240,droplet
frame_4549,641,0,924,240,droplet
frame_4555,1075,0,1355,240,droplet
frame_4560,821,0,1104,240,droplet
frame_4565,642,0,924,240,droplet
frame_4571,1054,0,1332,240,droplet
frame_4576,791,0,1073,240,droplet
frame_4582,1164,0,1426,240,droplet
frame_4587,937,0,1218,240,droplet
frame_4592,747,0,1028,240,droplet
frame_4598,1134,0,1412,240,droplet
frame_4603,960,0,1239,240,droplet
frame_4608,720,0,1001,240,droplet
frame_4608,867.4291666666667,-4,907.4291666666667,36,cell
frame_4614,1062,0,1331,240,droplet
frame_4614,1240.3875,168,1280.3875,208,cell
frame_4619,803,0,1086,240,droplet
frame_4624,627,0,910,240,droplet
frame_4624,790.95,163,830.95,203,cell
frame_4630,1015,0,1294,240,droplet
frame_4635,721,0,1003,240,droplet
frame_4641,1077,0,1343,240,droplet
frame_4646,837,0,1121,240,droplet
frame_4646,985.0333333333333,178,1025.0333333333333,218,cell
frame_4651,586,0,869,240,droplet
frame_4657,955,0,1233,240,droplet
frame_4662,669,0,952,240,droplet
frame_4662,726.825,26,766.825,66,cell
frame_4668,1036,0,1311,240,droplet
frame_4673,749,0,1030,240,droplet
frame_4679,1126,0,1406,240,droplet
frame_4684,872,0,1152,240,droplet
frame_4689,598,0,885,240,droplet
frame_4695,966,0,1243,240,droplet
frame_4700,680,0,961,240,droplet
frame_4706,1081,0,1346,240,droplet
frame_4711,842,0,1124,240,droplet
frame_4716,593,0,876,240,droplet
frame_4716,670.8708333333334,87,710.8708333333334,127,cell
frame_4722,987,0,1266,240,droplet
frame_4727,731,0,1013,240,droplet
frame_4733,1154,0,1423,240,droplet
frame_4733,1215.8208333333332,92,1255.8208333333332,132,cell
frame_4738,940,0,1220,240,droplet
