epoch,train_loss,test_loss
0,0.12607957422733307,0.10719536989927292
0,0.12169671803712845,0.04673091322183609
0,0.12162142246961594,0.042176585644483566
0,0.1224081814289093,0.04863778129220009
0,0.12191122025251389,0.03234073892235756
0,0.11998847872018814,0.031897470355033875
0,0.12046948075294495,0.017094558104872704
0,0.12709373235702515,0.032547757029533386
0,0.1223263293504715,0.024896757677197456
0,0.12661893665790558,0.03351367637515068
0,0.1221856102347374,0.03664450719952583
0,0.1176627054810524,0.03346412628889084
0,0.1199365183711052,0.01937784254550934
0,0.1195083037018776,0.028465036302804947
0,0.1176057904958725,0.04866078123450279
0,0.12262406945228577,0.031934697180986404
0,0.116737499833107,0.046891503036022186
0,0.11538271605968475,0.015330658294260502
0,0.1195509135723114,0.041979484260082245
0,0.11652328073978424,0.031625885516405106
0,0.11965776979923248,0.02265016734600067
0,0.12423281371593475,0.025950487703084946
0,0.11807410418987274,0.035095151513814926
0,0.11456555128097534,0.033389899879693985
0,0.11213918775320053,0.02531052753329277
0,0.11430590599775314,0.020742099732160568
0,0.11695975065231323,0.041997820138931274
0,0.12086531519889832,0.036531850695610046
0,0.11469752341508865,0.028635473921895027
0,0.11290852725505829,0.053714971989393234
0,0.1141045093536377,0.07182925939559937
0,0.11275235563516617,0.0510559119284153
0,0.11308307200670242,0.042881809175014496
0,0.11405492573976517,0.05461156740784645
0,0.11880848556756973,0.04537385702133179
0,0.11586278676986694,0.07040545344352722
0,0.11510913819074631,0.08158299326896667
0,0.1107272356748581,0.07253210991621017
0,0.11408750712871552,0.0449083112180233
0,0.10472294688224792,0.05016927048563957
0,0.10457537323236465,0.06030450388789177
0,0.10914496332406998,0.05776793137192726
0,0.11136119812726974,0.06310401856899261
0,0.1130673959851265,0.055766306817531586
0,0.10860733687877655,0.07852340489625931
0,0.10891877859830856,0.0819791704416275
0,0.11158240586519241,0.0825391635298729
0,0.10911934077739716,0.07431124150753021
0,0.11117615550756454,0.0861852839589119
0,0.10694762319326401,0.07876786589622498
0,0.10574597120285034,0.10826729983091354
0,0.10953263938426971,0.09204369783401489
0,0.10352195799350739,0.12443019449710846
0,0.10447831451892853,0.10294363647699356
0,0.10915038734674454,0.10695596039295197
0,0.1129094660282135,0.11482831835746765
0,0.10835478454828262,0.07390232384204865
0,0.10414142161607742,0.07174689322710037
0,0.10544328391551971,0.11074966192245483
0,0.10520818829536438,0.10560458898544312
0,0.10408562421798706,0.08705899864435196
0,0.10029029101133347,0.09246902167797089
0,0.10278769582509995,0.14345116913318634
0,0.10324457287788391,0.14443907141685486
0,0.09744953364133835,0.11313217878341675
0,0.10452540963888168,0.11394771188497543
0,0.1036219596862793,0.10192682594060898
0,0.09843958914279938,0.11731387674808502
0,0.10159069299697876,0.08508380502462387
0,0.10569123178720474,0.11864998191595078
0,0.0998772606253624,0.10931788384914398
0,0.10433312505483627,0.23384124040603638
0,0.09816627204418182,0.07458619028329849
0,0.1032080352306366,0.08835546672344208
0,0.10250382870435715,0.12294060736894608
0,0.10016310214996338,0.13054540753364563
0,0.1022774875164032,0.10844679921865463
0,0.09422458708286285,0.11347172409296036
0,0.09736443310976028,0.13412180542945862
0,0.09792478382587433,0.13459601998329163
0,0.09830604493618011,0.1180727556347847
0,0.10104714334011078,0.09620976448059082
0,0.0985313206911087,0.15509100258350372
0,0.10024332255125046,0.11803263425827026
0,0.09500180929899216,0.13601787388324738
0,0.0973556712269783,0.08940321952104568
0,0.09603070467710495,0.07997456192970276
0,0.10402046889066696,0.1045018658041954
0,0.0990956649184227,0.15141761302947998
0,0.0944105014204979,0.1139088049530983
0,0.09892593324184418,0.1858612447977066
0,0.09348803758621216,0.08303233236074448
0,0.1017824336886406,0.08816585689783096
0,0.10204775631427765,0.08341652154922485
0,0.09441948682069778,0.15901410579681396
0,0.08985830843448639,0.08012236654758453
0,0.09432912617921829,0.09494079649448395
0,0.09488744288682938,0.07927048206329346
0,0.09586571902036667,0.20678722858428955
0,0.09825492650270462,0.1365726888179779
0,0.0973035916686058,0.088678278028965
0,0.09075568616390228,0.10166828334331512
0,0.09429154545068741,0.15733954310417175
0,0.09211375564336777,0.08561252802610397
0,0.09464119374752045,0.100040964782238
0,0.09378340095281601,0.10295656323432922
0,0.09134649485349655,0.07975685596466064
0,0.09786872565746307,0.09536008536815643
0,0.09191583842039108,0.10380679368972778
0,0.08986441791057587,0.08859171718358994
0,0.09153904020786285,0.10823632031679153
0,0.09238756448030472,0.09740834683179855
0,0.08755351603031158,0.10254616290330887
0,0.0939822569489479,0.1349949687719345
0,0.09170488268136978,0.10752792656421661
0,0.09016339480876923,0.10101291537284851
0,0.09060005843639374,0.08713812381029129
0,0.08987007290124893,0.07795710861682892
0,0.09286545217037201,0.09895814955234528
0,0.09552520513534546,0.08141161501407623
0,0.08842243999242783,0.12476935237646103
0,0.08646158128976822,0.08806251734495163
0,0.0915156826376915,0.09582807868719101
0,0.09471887350082397,0.127991184592247
0,0.0877881720662117,0.1299780011177063
0,0.08912374824285507,0.08825773000717163
0,0.08925449848175049,0.12874972820281982
0,0.08731624484062195,0.10177367925643921
0,0.08533308655023575,0.09688106924295425
0,0.09019274264574051,0.11291202902793884
0,0.08625427633523941,0.08628363907337189
0,0.0927203968167305,0.09026457369327545
0,0.0934963971376419,0.07674794644117355
0,0.09045682847499847,0.10304214060306549
0,0.08950221538543701,0.08237968385219574
0,0.08574552088975906,0.08335062861442566
0,0.08807369321584702,0.07964972406625748
0,0.0880313590168953,0.0945076048374176
0,0.08498992770910263,0.0916685089468956
0,0.08658767491579056,0.10070726275444031
0,0.09113522619009018,0.07478424161672592
0,0.07850135117769241,0.0888853669166565
0,0.08961629122495651,0.10582233220338821
0,0.0835660994052887,0.08976515382528305
0,0.08567776530981064,0.08946060389280319
0,0.08691906929016113,0.09782101213932037
0,0.08742686361074448,0.09413722902536392
0,0.08491471409797668,0.0933636799454689
0,0.0872747078537941,0.08465207368135452
0,0.08846055716276169,0.10407213121652603
0,0.08630679547786713,0.08414791524410248
0,0.0846012681722641,0.07680800557136536
0,0.08668272942304611,0.08672529458999634
0,0.0808713287115097,0.08367615193128586
0,0.08563704788684845,0.08663159608840942
0,0.08508139848709106,0.09057346731424332
0,0.0851227194070816,0.07661272585391998
0,0.08561158180236816,0.09394561499357224
0,0.0857749879360199,0.10031819343566895
0,0.08630815893411636,0.07567910850048065
0,0.08415915817022324,0.09558446705341339
0,0.08607018738985062,0.1182677298784256
0,0.08637494593858719,0.07249905914068222
0,0.0836150124669075,0.11062328517436981
0,0.08008527010679245,0.09947141259908676
0,0.08537664264440536,0.07319166511297226
0,0.0781666487455368,0.11026416718959808
0,0.0838896632194519,0.07782900333404541
0,0.08279448747634888,0.08125747740268707
0,0.08671444654464722,0.08869639039039612
0,0.08586648106575012,0.09279704838991165
0,0.084455706179142,0.07095986604690552
0,0.08365361392498016,0.1106998473405838
0,0.07892675697803497,0.08939418196678162
0,0.07792617380619049,0.07456587255001068
0,0.08312630653381348,0.07512959837913513
0,0.07963342219591141,0.0983990952372551
0,0.07974515110254288,0.08459512144327164
0,0.08152596652507782,0.0763845145702362
0,0.08178826421499252,0.0793374627828598
0,0.07843199372291565,0.09111343324184418
0,0.07767284661531448,0.08616437017917633
0,0.07954168319702148,0.0931471437215805
0,0.08036228269338608,0.0853399783372879
0,0.07671807706356049,0.09091455489397049
0,0.08250575512647629,0.08824660629034042
0,0.08578723669052124,0.07805707305669785
0,0.0791650041937828,0.09023918211460114
0,0.07735591381788254,0.08735442161560059
0,0.0829906091094017,0.08250837028026581
0,0.08056341856718063,0.06805133074522018
0,0.07970619946718216,0.06818459928035736
0,0.07907642424106598,0.08560436964035034
0,0.0778714269399643,0.08121216297149658
0,0.07782670110464096,0.10955708473920822
0,0.08047133684158325,0.06917812675237656
0,0.07685431838035583,0.09708826243877411
0,0.08011461794376373,0.10263894498348236
0,0.07983783632516861,0.07481368631124496
0,0.07692713290452957,0.07695184648036957
0,0.07968107610940933,0.0967053472995758
0,0.07827281951904297,0.09095664322376251
0,0.07787784934043884,0.0932961031794548
0,0.07927604019641876,0.08383262157440186
0,0.07665369659662247,0.08695042133331299
0,0.07505679875612259,0.0718856230378151
0,0.07828034460544586,0.08302439004182816
0,0.0800408348441124,0.06898142397403717
0,0.07722838968038559,0.0710194930434227
0,0.07786822319030762,0.09693456441164017
0,0.0788944661617279,0.0713658258318901
0,0.07461302727460861,0.07667525857686996
0,0.07867073267698288,0.0788113996386528
0,0.07717067748308182,0.08227860182523727
0,0.07725048065185547,0.08899015933275223
0,0.07367270439863205,0.08613015711307526
0,0.07488477975130081,0.0902472734451294
0,0.07793751358985901,0.09554537385702133
0,0.075865738093853,0.08552160114049911
0,0.07433263212442398,0.07765999436378479
0,0.07456555217504501,0.07951311767101288
0,0.07678372412919998,0.0961623340845108
0,0.07087469846010208,0.07966215163469315
0,0.07560409605503082,0.08077189326286316
0,0.07942017912864685,0.07751184701919556
0,0.0747934952378273,0.09024351090192795
0,0.07699408382177353,0.08084393292665482
0,0.07670311629772186,0.09405655413866043
0,0.07380059361457825,0.09798061847686768
0,0.07492595165967941,0.0858490914106369
0,0.07515810430049896,0.07186168432235718
0,0.07365478575229645,0.07947846502065659
0,0.07512684911489487,0.09024393558502197
0,0.0720251128077507,0.07891174405813217
0,0.07451549917459488,0.09571265429258347
0,0.07335841655731201,0.08274971693754196
0,0.07340295612812042,0.07530457526445389
0,0.07804839313030243,0.07445340603590012
0,0.07170497626066208,0.06503571569919586
0,0.07381661981344223,0.08230287581682205
0,0.07434182614088058,0.08465055376291275
0,0.07724668085575104,0.08854611217975616
0,0.07274220138788223,0.07587762922048569
0,0.07281383872032166,0.08049207925796509
0,0.07535545527935028,0.08067257702350616
0,0.07360431551933289,0.08888287842273712
0,0.07352558523416519,0.09470435231924057
0,0.07045412808656693,0.0887802392244339
0,0.073201984167099,0.08952301740646362
0,0.07201077044010162,0.09139375388622284
0,0.0727829560637474,0.0744028389453888
0,0.07482318580150604,0.07415688782930374
0,0.07141967862844467,0.08580314368009567
0,0.07283646613359451,0.07684308290481567
0,0.06606517732143402,0.08938848227262497
0,0.07522355765104294,0.07411407679319382
0,0.07220063358545303,0.10087115317583084
0,0.07134810090065002,0.07561758160591125
0,0.07334142178297043,0.07357974350452423
0,0.07185202836990356,0.0627400353550911
0,0.07222360372543335,0.07556773722171783
0,0.07121354341506958,0.08595168590545654
0,0.07055434584617615,0.08455875515937805
0,0.0736394077539444,0.08162258565425873
0,0.07014985382556915,0.08704204112291336
0,0.07319241017103195,0.07816573232412338
0,0.0742964968085289,0.07055896520614624
0,0.06933538615703583,0.05903033912181854
0,0.07249816507101059,0.0659325048327446
0,0.07299447059631348,0.07930512726306915
0,0.07458382099866867,0.07675331085920334
0,0.0718880221247673,0.08735384047031403
0,0.07240119576454163,0.07193757593631744
0,0.07171932607889175,0.06472855061292648
0,0.0751781016588211,0.07728490978479385
0,0.0710778683423996,0.08047971874475479
0,0.07054979354143143,0.06909766793251038
0,0.07141221314668655,0.09173669666051865
0,0.069034643471241,0.07084699720144272
0,0.06987735629081726,0.06558634340763092
0,0.06935812532901764,0.06388120353221893
0,0.07150585204362869,0.07383787631988525
0,0.06900255382061005,0.08230078965425491
0,0.06957533955574036,0.08578191697597504
0,0.069905586540699,0.07342461496591568
0,0.07087735831737518,0.07409856468439102
0,0.06906978785991669,0.08552545309066772
0,0.06726968288421631,0.06198776140809059
0,0.07341758161783218,0.08055182546377182
0,0.07294134050607681,0.06989013403654099
0,0.07105017453432083,0.07163150608539581
0,0.07040586322546005,0.061978477984666824
0,0.06929223239421844,0.07024180889129639
0,0.0700090229511261,0.06521181762218475
0,0.0702684074640274,0.0665818303823471
0,0.0654132142663002,0.07551614195108414
0,0.06670127809047699,0.067184217274189
0,0.07385000586509705,0.0804070457816124
0,0.06931769847869873,0.06802425533533096
0,0.07174345850944519,0.07713516801595688
0,0.07260894030332565,0.0742877870798111
0,0.07117197662591934,0.06656532734632492
0,0.0684652030467987,0.07141876220703125
0,0.07024122029542923,0.08891482651233673
0,0.06901678442955017,0.06912469118833542
0,0.06906194239854813,0.07165896147489548
0,0.07149386405944824,0.07067488133907318
0,0.06792180240154266,0.071083202958107
0,0.06588961184024811,0.07713034003973007
0,0.06957632303237915,0.0744151920080185
0,0.0703454539179802,0.07057932764291763
0,0.0701073631644249,0.06732284277677536
0,0.06721291691064835,0.07699082046747208
0,0.0701591745018959,0.08109179139137268
0,0.06612420082092285,0.055836424231529236
0,0.0660184845328331,0.06339302659034729
0,0.06820519268512726,0.07967604696750641
0,0.06880554556846619,0.06514530628919601
0,0.0687706246972084,0.09422925859689713
0,0.06485921889543533,0.07602956146001816
0,0.06913819909095764,0.06463909894227982
0,0.07031053304672241,0.08158212155103683
0,0.06776515394449234,0.06429312378168106
0,0.06510213762521744,0.09303277730941772
0,0.06642315536737442,0.07209896296262741
0,0.060743920505046844,0.07875024527311325
0,0.06910677999258041,0.06727156043052673
0,0.0721263438463211,0.06659403443336487
0,0.06816570460796356,0.08159683644771576
0,0.0690845251083374,0.084721140563488
0,0.06314026564359665,0.08133143931627274
0,0.06361475586891174,0.0991983562707901
0,0.07342029362916946,0.08598235994577408
0,0.062470924109220505,0.062111929059028625
0,0.06598901003599167,0.07457516342401505
0,0.06400060653686523,0.06858699768781662
0,0.06641923636198044,0.061135515570640564
0,0.06590688228607178,0.06394105404615402
0,0.06817920506000519,0.09008561074733734
0,0.06416551023721695,0.07216945290565491
0,0.06744443625211716,0.08569379895925522
0,0.06320255249738693,0.07259463518857956
0,0.06123542785644531,0.081184983253479
0,0.06671880185604095,0.08186519145965576
0,0.0630035400390625,0.06354842334985733
0,0.06648306548595428,0.05488705635070801
0,0.06464365869760513,0.059814825654029846
0,0.06557462364435196,0.06697455048561096
0,0.06199099123477936,0.06127956882119179
0,0.06428928673267365,0.0746326744556427
0,0.06883235275745392,0.06963302195072174
0,0.06456536799669266,0.0772065818309784
0,0.06708338856697083,0.0729445144534111
0,0.06529369950294495,0.06429801136255264
0,0.0664934366941452,0.07478071749210358
0,0.06556499749422073,0.06839025765657425
0,0.061787113547325134,0.06036321073770523
0,0.06294378638267517,0.07960718125104904
0,0.06464466452598572,0.0668470486998558
0,0.06685199588537216,0.10309475660324097
0,0.0658235177397728,0.07668210566043854
0,0.06542205810546875,0.09116186201572418
0,0.061605777591466904,0.05367649719119072
0,0.062354229390621185,0.07410270720720291
0,0.06735116988420486,0.07291027903556824
0,0.06467971950769424,0.07685980945825577
0,0.06448840349912643,0.05770374834537506
0,0.062200360000133514,0.06862985342741013
0,0.06400835514068604,0.06973180919885635
0,0.06600196659564972,0.07085993140935898
0,0.06527721881866455,0.06580676883459091
0,0.06325432658195496,0.0640137642621994
0,0.06466054171323776,0.06125752255320549
0,0.06480944156646729,0.07894577085971832
0,0.06354348361492157,0.07723631709814072
0,0.06925442814826965,0.05836842954158783
0,0.06214163824915886,0.06900633871555328
0,0.0667857676744461,0.06869850307703018
0,0.06642085313796997,0.07246782630681992
0,0.060401834547519684,0.06932070106267929
0,0.0648995041847229,0.0549771785736084
0,0.0651421993970871,0.06921441107988358
0,0.06584363430738449,0.0526939332485199
0,0.06482618302106857,0.07211553305387497
0,0.0613752119243145,0.06648362427949905
0,0.06104186549782753,0.08811556547880173
0,0.060687579214572906,0.06892354041337967
0,0.06262314319610596,0.08565255254507065
0,0.05910521745681763,0.05506341904401779
0,0.06542068719863892,0.06718398630619049
0,0.058978062123060226,0.054539646953344345
0,0.0628858134150505,0.06076785549521446
0,0.0600547231733799,0.05386346951127052
0,0.060881152749061584,0.06504133343696594
0,0.06430491805076599,0.06613511592149734
0,0.06236274540424347,0.08426471054553986
0,0.06241855397820473,0.07132432609796524
0,0.06446859240531921,0.06490512192249298
0,0.06049780920147896,0.06068623438477516
0,0.06700120121240616,0.07513906806707382
0,0.06319908052682877,0.061566561460494995
0,0.059847962111234665,0.062431201338768005
0,0.059099629521369934,0.07073318213224411
0,0.06306024640798569,0.07833216339349747
0,0.06059636175632477,0.05435159057378769
0,0.06509052962064743,0.06856320798397064
0,0.060496795922517776,0.07037226110696793
0,0.059324152767658234,0.06424767524003983
0,0.06177341938018799,0.05730103701353073
0,0.058575589209795,0.07594486325979233
0,0.05957654118537903,0.05878131836652756
0,0.06054983660578728,0.05867582932114601
0,0.06062152236700058,0.07069429755210876
0,0.06044858321547508,0.08693080395460129
0,0.06418108940124512,0.07227286696434021
0,0.06375795602798462,0.06633422523736954
0,0.05827782675623894,0.06546768546104431
0,0.06696311384439468,0.06753326207399368
0,0.06254973262548447,0.07455301284790039
0,0.05787718668580055,0.08773832023143768
0,0.057638779282569885,0.06472109258174896
0,0.06108834221959114,0.06750724464654922
0,0.06188769266009331,0.06215464323759079
0,0.061684008687734604,0.06617086380720139
0,0.06334001570940018,0.06620699167251587
0,0.06218340992927551,0.06362031400203705
0,0.06229948624968529,0.0551762618124485
0,0.059656936675310135,0.0647880956530571
0,0.0597500205039978,0.059119127690792084
0,0.05915860831737518,0.07507404685020447
0,0.059007152915000916,0.06917448341846466
0,0.0598747618496418,0.05696502700448036
0,0.05657542496919632,0.07602965831756592
0,0.06251944601535797,0.059077419340610504
1,0.058540672063827515,0.05937947705388069
1,0.06131859868764877,0.05518854781985283
1,0.06336918473243713,0.06839916110038757
1,0.05768502131104469,0.06689833104610443
1,0.06334540992975235,0.05307386443018913
1,0.06173412874341011,0.060903873294591904
1,0.05900682881474495,0.05843885615468025
1,0.057644713670015335,0.05807739123702049
1,0.05882035568356514,0.06277111172676086
1,0.0602203868329525,0.062355443835258484
1,0.05808641389012337,0.060890231281518936
1,0.06127847358584404,0.09046076238155365
1,0.060242585837841034,0.06509470194578171
1,0.06347788870334625,0.0604577511548996
1,0.05846819281578064,0.06264227628707886
1,0.05698591098189354,0.05903487652540207
1,0.0572270043194294,0.06058032065629959
1,0.06177520751953125,0.063768669962883
1,0.0574827566742897,0.07072202861309052
1,0.054979946464300156,0.06586524099111557
1,0.05917266011238098,0.06499870121479034
1,0.05456560105085373,0.0769844651222229
1,0.05998628959059715,0.06384436786174774
1,0.05851317197084427,0.06316811591386795
1,0.0565505176782608,0.07781016826629639
1,0.055419161915779114,0.06659123301506042
1,0.059419408440589905,0.0647936761379242
1,0.06005789712071419,0.06001332774758339
1,0.05724145099520683,0.05484098568558693
1,0.06069047376513481,0.061197321861982346
1,0.05493828281760216,0.07052487879991531
1,0.054829780012369156,0.06760646402835846
1,0.05707833915948868,0.060458555817604065
1,0.05786355957388878,0.07394951581954956
1,0.051715053617954254,0.05112835764884949
1,0.05424405261874199,0.05584195628762245
1,0.056165896356105804,0.06197068467736244
1,0.05349533259868622,0.056399598717689514
1,0.053909286856651306,0.059842903167009354
1,0.057206396013498306,0.058085791766643524
1,0.05656922236084938,0.06700226664543152
